Migrant_ID,Current_City,Origin_State,Origin_City,Age,Gender,Occupation,Migration_Reason,Migration_Date,Status
MIG04108,Gondia,Rajasthan,Jodhpur,59,Other,Security Guard,Displacement,2023-03-20,Active
MIG04109,Ahmednagar,Telangana,Hyderabad,32,Other,Daily Wage Laborer,Employment,2021-08-29,Active
MIG04110,Ambarnath,Gujarat,Surat,24,Female,Security Guard,Displacement,2024-07-09,Active
MIG04111,Hingoli,Gujarat,Vadodara,54,Male,Agricultural Laborer,Displacement,2024-08-23,Active
MIG04112,Amravati,West Bengal,Durgapur,35,Female,Driver,Employment,2021-08-04,Active
MIG04113,Malegaon,Rajasthan,Jaipur,24,Female,Construction Worker,Family Move,2021-10-21,Active
MIG04114,Wardha,Karnataka,Bengaluru,53,Female,Security Guard,Family Move,2023-09-11,Active
MIG04115,Gondia,Odisha,Cuttack,26,Female,Construction Worker,Employment,2025-02-05,Active
MIG04116,Nagpur,Madhya Pradesh,Indore,59,Other,Factory Worker,Employment,2025-04-11,Active
MIG04117,Ambarnath,Karnataka,Mysuru,39,Male,Factory Worker,Education,2021-12-21,Active
MIG04118,Nashik,Gujarat,Ahmedabad,24,Female,Factory Worker,Employment,2021-04-09,Active
MIG04119,Satara,Andhra Pradesh,Visakhapatnam,56,Female,Daily Wage Laborer,Displacement,2025-11-17,Active
MIG04120,Mumbai,Chhattisgarh,Bhilai,29,Male,Domestic Help,Marriage,2021-02-16,Active
MIG04121,Bhandara,Rajasthan,Jaipur,19,Female,Domestic Help,Family Move,2024-08-17,Active
MIG04122,Gondia,Telangana,Warangal,43,Other,Construction Worker,Family Move,2023-09-25,Active
MIG04123,Bhandara,Rajasthan,Jodhpur,52,Other,Factory Worker,Displacement,2024-07-22,Active
MIG04124,Navi Mumbai,Rajasthan,Jodhpur,48,Male,Security Guard,Displacement,2025-06-12,Active
MIG04125,Sindhudurg,Chhattisgarh,Raipur,44,Other,Factory Worker,Marriage,2022-03-31,Active
MIG04126,Osmanabad,Karnataka,Bengaluru,28,Male,Driver,Family Move,2024-12-14,Active
MIG04127,Osmanabad,Uttar Pradesh,Varanasi,38,Male,Agricultural Laborer,Education,2022-01-03,Active
MIG04128,Jalna,Telangana,Hyderabad,40,Male,Daily Wage Laborer,Family Move,2021-01-17,Active
MIG04129,Sangli,Odisha,Bhubaneswar,37,Female,Construction Worker,Family Move,2022-07-16,Active
MIG04130,Aurangabad,Madhya Pradesh,Bhopal,29,Male,Driver,Family Move,2023-07-17,Active
MIG04131,Aurangabad,Gujarat,Vadodara,30,Female,Factory Worker,Education,2025-09-18,Active
MIG04132,Malegaon,Odisha,Bhubaneswar,56,Female,Agricultural Laborer,Employment,2025-12-02,Active
MIG04133,Wardha,Andhra Pradesh,Visakhapatnam,31,Other,Driver,Marriage,2023-07-14,Active
MIG04134,Sindhudurg,Bihar,Gaya,42,Other,Driver,Education,2025-07-31,Active
MIG04135,Pune,Karnataka,Mysuru,30,Other,Domestic Help,Family Move,2025-02-09,Active
MIG04136,Malegaon,Bihar,Patna,28,Male,Factory Worker,Family Move,2024-11-29,Active
MIG04137,Nashik,Uttar Pradesh,Kanpur,55,Other,Agricultural Laborer,Displacement,2021-01-04,Active
MIG04138,Ulhasnagar,Gujarat,Vadodara,26,Female,Driver,Employment,2022-08-12,Active
MIG04139,Yavatmal,Madhya Pradesh,Bhopal,58,Female,Domestic Help,Marriage,2024-06-11,Active
MIG04140,Ahmednagar,Bihar,Gaya,51,Female,Daily Wage Laborer,Employment,2023-08-11,Active
MIG04141,Satara,Karnataka,Bengaluru,42,Other,Domestic Help,Family Move,2023-04-12,Active
MIG04142,Thane,Telangana,Hyderabad,58,Male,Domestic Help,Marriage,2021-05-11,Active
MIG04143,Sindhudurg,Madhya Pradesh,Bhopal,34,Male,Security Guard,Displacement,2021-01-12,Active
MIG04144,Ratnagiri,Chhattisgarh,Raipur,53,Male,Construction Worker,Family Move,2022-01-07,Active
MIG04145,Akola,Gujarat,Ahmedabad,60,Female,Factory Worker,Education,2023-11-16,Active
MIG04146,Parbhani,Bihar,Muzaffarpur,54,Male,Factory Worker,Education,2021-10-04,Active
MIG04147,Mumbai,Uttar Pradesh,Lucknow,22,Other,Daily Wage Laborer,Marriage,2021-12-11,Active
MIG04148,Mira-Bhayandar,Gujarat,Vadodara,40,Male,Construction Worker,Marriage,2025-07-18,Active
MIG04149,Amravati,Odisha,Bhubaneswar,45,Other,Daily Wage Laborer,Employment,2025-06-27,Active
MIG04150,Solapur,Andhra Pradesh,Vijayawada,40,Other,Driver,Education,2022-01-26,Active
MIG04151,Malegaon,West Bengal,Durgapur,42,Other,Driver,Family Move,2021-04-22,Active
MIG04152,Vasai-Virar,Rajasthan,Jaipur,56,Male,Domestic Help,Displacement,2022-09-30,Active
MIG04153,Palghar,Chhattisgarh,Raipur,31,Other,Domestic Help,Displacement,2024-06-29,Active
MIG04154,Jalgaon,Rajasthan,Jodhpur,31,Other,Factory Worker,Employment,2022-04-07,Active
MIG04155,Bhandara,Gujarat,Ahmedabad,45,Male,Daily Wage Laborer,Employment,2021-08-22,Active
MIG04156,Akola,Odisha,Bhubaneswar,54,Male,Daily Wage Laborer,Employment,2024-01-27,Active
MIG04157,Kalyan-Dombivli,Telangana,Hyderabad,31,Male,Driver,Displacement,2023-02-19,Active
MIG04158,Kolhapur,Chhattisgarh,Bhilai,40,Male,Construction Worker,Family Move,2025-07-11,Active
MIG04159,Beed,Uttar Pradesh,Lucknow,26,Female,Construction Worker,Family Move,2024-11-04,Active
MIG04160,Nashik,Chhattisgarh,Bhilai,21,Male,Daily Wage Laborer,Displacement,2021-11-13,Active
MIG04161,Vasai-Virar,Madhya Pradesh,Bhopal,51,Male,Security Guard,Displacement,2025-12-22,Active
MIG04162,Mumbai,Andhra Pradesh,Vijayawada,33,Female,Construction Worker,Marriage,2024-01-23,Active
MIG04163,Mira-Bhayandar,Bihar,Gaya,39,Female,Daily Wage Laborer,Displacement,2022-08-05,Active
MIG04164,Solapur,Odisha,Bhubaneswar,58,Other,Security Guard,Employment,2023-09-22,Active
MIG04165,Mumbai,Telangana,Warangal,60,Other,Security Guard,Education,2025-11-16,Active
MIG04166,Kalyan-Dombivli,Madhya Pradesh,Jabalpur,45,Male,Security Guard,Family Move,2021-09-18,Active
MIG04167,Wardha,Uttar Pradesh,Kanpur,26,Male,Driver,Employment,2025-04-13,Active
MIG04168,Wardha,Bihar,Patna,20,Female,Small Vendor,Employment,2024-10-25,Active
MIG04169,Bhiwandi,Chhattisgarh,Raipur,19,Female,Security Guard,Employment,2024-07-09,Active
MIG04170,Nanded,Telangana,Hyderabad,32,Male,Domestic Help,Displacement,2024-04-11,Active
MIG04171,Mumbai,Rajasthan,Udaipur,50,Female,Construction Worker,Marriage,2024-09-07,Active
MIG04172,Bhandara,Telangana,Hyderabad,41,Female,Driver,Education,2024-09-26,Active
MIG04173,Bhusawal,Chhattisgarh,Bhilai,39,Other,Construction Worker,Marriage,2024-10-03,Active
MIG04174,Sindhudurg,Chhattisgarh,Bhilai,47,Other,Domestic Help,Employment,2021-11-05,Active
MIG04175,Jalna,Gujarat,Surat,34,Male,Driver,Employment,2022-11-07,Active
MIG04176,Bhandara,Andhra Pradesh,Visakhapatnam,53,Male,Construction Worker,Displacement,2024-05-20,Active
MIG04177,Beed,Rajasthan,Jodhpur,54,Other,Small Vendor,Family Move,2023-10-13,Active
MIG04178,Parbhani,West Bengal,Howrah,50,Other,Domestic Help,Employment,2024-11-12,Active
MIG04179,Ulhasnagar,Odisha,Bhubaneswar,57,Male,Factory Worker,Marriage,2023-06-02,Active
MIG04180,Beed,West Bengal,Kolkata,33,Other,Security Guard,Displacement,2023-11-04,Active
MIG04181,Vasai-Virar,Gujarat,Ahmedabad,38,Other,Small Vendor,Displacement,2023-09-09,Active
MIG04182,Washim,Madhya Pradesh,Jabalpur,28,Other,Construction Worker,Family Move,2024-09-13,Active
MIG04183,Washim,Karnataka,Mysuru,38,Male,Factory Worker,Education,2024-01-05,Active
MIG04184,Ichalkaranji,Andhra Pradesh,Visakhapatnam,47,Female,Security Guard,Employment,2021-03-17,Active
MIG04185,Thane,Uttar Pradesh,Varanasi,25,Other,Construction Worker,Employment,2022-04-24,Active
MIG04186,Aurangabad,Uttar Pradesh,Kanpur,20,Male,Small Vendor,Family Move,2021-12-31,Active
MIG04187,Amravati,Karnataka,Bengaluru,24,Male,Small Vendor,Education,2022-03-25,Active
MIG04188,Palghar,Andhra Pradesh,Vijayawada,18,Male,Daily Wage Laborer,Marriage,2022-07-19,Active
MIG04189,Osmanabad,Rajasthan,Udaipur,44,Male,Domestic Help,Family Move,2021-02-12,Active
MIG04190,Pune,West Bengal,Kolkata,48,Male,Small Vendor,Family Move,2024-09-20,Active
MIG04191,Mumbai,Chhattisgarh,Raipur,26,Male,Construction Worker,Family Move,2023-02-05,Active
MIG04192,Solapur,Rajasthan,Udaipur,37,Female,Construction Worker,Displacement,2024-12-09,Active
MIG04193,Wardha,Telangana,Hyderabad,31,Other,Agricultural Laborer,Displacement,2023-03-30,Active
MIG04194,Kolhapur,Chhattisgarh,Raipur,31,Male,Construction Worker,Marriage,2024-10-18,Active
MIG04195,Hingoli,Telangana,Hyderabad,54,Female,Construction Worker,Family Move,2021-11-26,Active
MIG04196,Solapur,Telangana,Warangal,35,Other,Agricultural Laborer,Marriage,2023-08-01,Active
MIG04197,Palghar,Karnataka,Mysuru,18,Other,Security Guard,Employment,2022-07-27,Active
MIG04198,Gondia,Karnataka,Hubballi,46,Other,Domestic Help,Displacement,2022-11-06,Active
MIG04199,Gondia,Bihar,Gaya,31,Other,Small Vendor,Displacement,2022-02-21,Active
MIG04200,Ichalkaranji,Odisha,Cuttack,41,Male,Driver,Education,2025-07-12,Active
MIG04201,Sindhudurg,Karnataka,Mysuru,28,Female,Security Guard,Employment,2023-05-29,Active
MIG04202,Sindhudurg,Telangana,Warangal,50,Other,Construction Worker,Education,2023-06-07,Active
MIG04203,Latur,Bihar,Muzaffarpur,34,Male,Security Guard,Employment,2024-04-28,Active
MIG04204,Jalna,Uttar Pradesh,Lucknow,59,Female,Small Vendor,Displacement,2022-07-29,Active
MIG04205,Yavatmal,Madhya Pradesh,Jabalpur,48,Other,Domestic Help,Marriage,2025-08-07,Active
MIG04206,Palghar,Chhattisgarh,Bhilai,41,Female,Security Guard,Marriage,2025-02-01,Active
MIG04207,Solapur,Odisha,Cuttack,29,Female,Security Guard,Marriage,2022-08-17,Active
MIG04208,Ahmednagar,Chhattisgarh,Bhilai,49,Other,Domestic Help,Displacement,2024-12-03,Active
MIG04209,Bhandara,West Bengal,Durgapur,27,Female,Domestic Help,Displacement,2025-04-21,Active
MIG04210,Beed,Uttar Pradesh,Varanasi,20,Male,Security Guard,Education,2024-11-15,Active
MIG04211,Parbhani,Andhra Pradesh,Vijayawada,26,Female,Security Guard,Family Move,2021-09-22,Active
MIG04212,Yavatmal,West Bengal,Howrah,45,Female,Agricultural Laborer,Employment,2024-11-22,Active
MIG04213,Navi Mumbai,Gujarat,Ahmedabad,28,Male,Security Guard,Displacement,2022-03-25,Active
MIG04214,Satara,Karnataka,Bengaluru,19,Female,Domestic Help,Marriage,2024-07-06,Active
MIG04215,Chandrapur,Rajasthan,Udaipur,56,Male,Agricultural Laborer,Employment,2024-11-10,Active
MIG04216,Dhule,Chhattisgarh,Bhilai,45,Other,Security Guard,Displacement,2025-08-09,Active
MIG04217,Satara,Chhattisgarh,Raipur,48,Female,Construction Worker,Education,2021-11-18,Active
MIG04218,Wardha,Bihar,Gaya,39,Male,Construction Worker,Education,2023-03-05,Active
MIG04219,Navi Mumbai,Uttar Pradesh,Lucknow,47,Other,Small Vendor,Employment,2023-05-07,Active
MIG04220,Hingoli,Madhya Pradesh,Jabalpur,45,Female,Domestic Help,Marriage,2022-12-12,Active
MIG04221,Pune,Gujarat,Surat,56,Male,Agricultural Laborer,Marriage,2025-02-06,Active
MIG04222,Nanded,Rajasthan,Udaipur,23,Male,Construction Worker,Employment,2022-03-21,Active
MIG04223,Jalna,West Bengal,Durgapur,29,Male,Domestic Help,Family Move,2022-08-11,Active
MIG04224,Sindhudurg,Karnataka,Mysuru,25,Other,Security Guard,Employment,2023-11-24,Active
MIG04225,Kalyan-Dombivli,Gujarat,Surat,33,Male,Factory Worker,Education,2021-06-21,Active
MIG04226,Bhiwandi,West Bengal,Durgapur,48,Other,Driver,Displacement,2023-06-26,Active
MIG04227,Panvel,Rajasthan,Udaipur,20,Female,Construction Worker,Employment,2022-03-10,Active
MIG04228,Kalyan-Dombivli,Telangana,Hyderabad,57,Other,Small Vendor,Marriage,2023-11-24,Active
MIG04229,Panvel,Karnataka,Hubballi,31,Male,Agricultural Laborer,Family Move,2023-06-08,Active
MIG04230,Latur,Uttar Pradesh,Varanasi,51,Other,Security Guard,Employment,2025-05-09,Active
MIG04231,Latur,Karnataka,Mysuru,38,Male,Domestic Help,Education,2025-03-19,Active
MIG04232,Latur,Odisha,Bhubaneswar,59,Male,Construction Worker,Employment,2022-09-04,Active
MIG04233,Kalyan-Dombivli,Bihar,Muzaffarpur,22,Male,Factory Worker,Displacement,2022-04-18,Active
MIG04234,Kolhapur,Uttar Pradesh,Lucknow,32,Male,Agricultural Laborer,Family Move,2025-08-01,Active
MIG04235,Thane,Gujarat,Ahmedabad,21,Other,Security Guard,Marriage,2024-01-16,Active
MIG04236,Palghar,Madhya Pradesh,Jabalpur,37,Male,Factory Worker,Marriage,2023-09-07,Active
MIG04237,Jalna,Telangana,Warangal,36,Other,Factory Worker,Displacement,2023-02-17,Active
MIG04238,Bhandara,Chhattisgarh,Raipur,43,Other,Factory Worker,Displacement,2024-03-23,Active
MIG04239,Kolhapur,Odisha,Cuttack,58,Female,Driver,Marriage,2022-03-25,Active
MIG04240,Bhusawal,Rajasthan,Jaipur,29,Other,Small Vendor,Education,2021-08-05,Active
MIG04241,Navi Mumbai,Gujarat,Vadodara,48,Female,Security Guard,Marriage,2025-07-05,Active
MIG04242,Mira-Bhayandar,West Bengal,Howrah,21,Other,Construction Worker,Marriage,2021-11-15,Active
MIG04243,Aurangabad,Uttar Pradesh,Varanasi,47,Female,Driver,Displacement,2023-09-21,Active
MIG04244,Vasai-Virar,Andhra Pradesh,Visakhapatnam,28,Female,Construction Worker,Marriage,2025-11-09,Active
MIG04245,Latur,Uttar Pradesh,Lucknow,19,Male,Factory Worker,Marriage,2021-11-15,Active
MIG04246,Bhusawal,Karnataka,Mysuru,36,Male,Daily Wage Laborer,Education,2022-01-22,Active
MIG04247,Latur,West Bengal,Howrah,60,Female,Factory Worker,Employment,2025-10-05,Active
MIG04248,Washim,Madhya Pradesh,Indore,58,Female,Domestic Help,Family Move,2025-05-13,Active
MIG04249,Ulhasnagar,Chhattisgarh,Raipur,38,Male,Construction Worker,Family Move,2022-04-22,Active
MIG04250,Ambarnath,Odisha,Cuttack,51,Female,Agricultural Laborer,Marriage,2023-11-17,Active
MIG04251,Ambarnath,Bihar,Patna,55,Female,Driver,Marriage,2021-10-22,Active
MIG04252,Gondia,Chhattisgarh,Bhilai,53,Male,Factory Worker,Education,2022-04-22,Active
MIG04253,Kolhapur,West Bengal,Kolkata,39,Male,Construction Worker,Marriage,2022-09-14,Active
MIG04254,Nanded,Rajasthan,Jaipur,19,Other,Small Vendor,Marriage,2021-03-01,Active
MIG04255,Ahmednagar,Chhattisgarh,Bhilai,40,Female,Domestic Help,Family Move,2023-03-19,Active
MIG04256,Nandurbar,Bihar,Gaya,41,Female,Factory Worker,Employment,2022-06-05,Active
MIG04257,Aurangabad,Telangana,Warangal,18,Male,Security Guard,Family Move,2024-02-09,Active
MIG04258,Ahmednagar,Chhattisgarh,Raipur,31,Female,Security Guard,Displacement,2021-07-23,Active
MIG04259,Parbhani,Madhya Pradesh,Indore,49,Female,Daily Wage Laborer,Marriage,2025-08-27,Active
MIG04260,Yavatmal,Uttar Pradesh,Varanasi,24,Other,Daily Wage Laborer,Education,2025-01-17,Active
MIG04261,Kalyan-Dombivli,Odisha,Bhubaneswar,35,Male,Daily Wage Laborer,Marriage,2025-06-22,Active
MIG04262,Ratnagiri,Bihar,Gaya,40,Other,Construction Worker,Education,2024-01-15,Active
MIG04263,Ratnagiri,Odisha,Bhubaneswar,53,Female,Security Guard,Marriage,2022-09-20,Active
MIG04264,Chandrapur,Chhattisgarh,Raipur,35,Other,Driver,Marriage,2022-09-19,Active
MIG04265,Washim,Andhra Pradesh,Visakhapatnam,21,Female,Factory Worker,Displacement,2022-11-15,Active
MIG04266,Vasai-Virar,Telangana,Warangal,30,Female,Construction Worker,Displacement,2022-01-03,Active
MIG04267,Nagpur,Chhattisgarh,Raipur,27,Female,Domestic Help,Education,2025-08-21,Active
MIG04268,Nashik,Uttar Pradesh,Varanasi,44,Male,Agricultural Laborer,Education,2024-04-02,Active
MIG04269,Satara,Odisha,Bhubaneswar,46,Other,Small Vendor,Employment,2022-08-08,Active
MIG04270,Ratnagiri,Bihar,Patna,48,Other,Security Guard,Displacement,2024-07-30,Active
MIG04271,Mira-Bhayandar,Telangana,Warangal,19,Female,Factory Worker,Employment,2025-03-02,Active
MIG04272,Sangli,Uttar Pradesh,Lucknow,21,Female,Security Guard,Family Move,2024-10-19,Active
MIG04273,Palghar,Chhattisgarh,Raipur,35,Other,Factory Worker,Education,2023-04-05,Active
MIG04274,Kolhapur,Karnataka,Mysuru,23,Male,Driver,Employment,2025-03-17,Active
MIG04275,Jalgaon,Gujarat,Vadodara,34,Male,Security Guard,Employment,2024-01-23,Active
MIG04276,Ambarnath,Rajasthan,Jaipur,49,Other,Agricultural Laborer,Displacement,2023-11-20,Active
MIG04277,Pune,Chhattisgarh,Bhilai,36,Other,Daily Wage Laborer,Education,2022-05-10,Active
MIG04278,Akola,West Bengal,Durgapur,54,Other,Factory Worker,Education,2021-06-05,Active
MIG04279,Aurangabad,Uttar Pradesh,Kanpur,57,Other,Domestic Help,Marriage,2023-08-30,Active
MIG04280,Bhandara,Bihar,Muzaffarpur,29,Other,Small Vendor,Education,2022-04-25,Active
MIG04281,Akola,Telangana,Warangal,49,Male,Domestic Help,Displacement,2023-11-03,Active
MIG04282,Ulhasnagar,Gujarat,Ahmedabad,40,Female,Factory Worker,Family Move,2025-03-23,Active
MIG04283,Palghar,Karnataka,Mysuru,40,Male,Factory Worker,Marriage,2023-07-21,Active
MIG04284,Ahmednagar,Chhattisgarh,Raipur,24,Other,Driver,Marriage,2023-08-26,Active
MIG04285,Bhandara,Telangana,Hyderabad,45,Male,Factory Worker,Family Move,2023-08-10,Active
MIG04286,Nagpur,Telangana,Hyderabad,59,Female,Security Guard,Marriage,2023-07-29,Active
MIG04287,Akola,Chhattisgarh,Raipur,55,Male,Small Vendor,Education,2025-03-25,Active
MIG04288,Hingoli,Gujarat,Ahmedabad,56,Other,Security Guard,Family Move,2025-08-11,Active
MIG04289,Gondia,Chhattisgarh,Raipur,26,Other,Construction Worker,Displacement,2025-01-29,Active
MIG04290,Aurangabad,Karnataka,Hubballi,47,Male,Agricultural Laborer,Marriage,2025-07-11,Active
MIG04291,Mumbai,Chhattisgarh,Bhilai,29,Male,Construction Worker,Education,2025-11-16,Active
MIG04292,Ratnagiri,Telangana,Hyderabad,37,Male,Security Guard,Displacement,2025-09-05,Active
MIG04293,Nanded,Uttar Pradesh,Lucknow,26,Other,Security Guard,Education,2022-02-22,Active
MIG04294,Beed,Madhya Pradesh,Bhopal,58,Other,Domestic Help,Employment,2023-09-20,Active
MIG04295,Ichalkaranji,Madhya Pradesh,Indore,44,Female,Daily Wage Laborer,Education,2022-06-18,Active
MIG04296,Ratnagiri,Rajasthan,Jaipur,24,Male,Factory Worker,Education,2022-05-25,Active
MIG04297,Ambarnath,Gujarat,Vadodara,37,Other,Construction Worker,Family Move,2021-06-13,Active
MIG04298,Jalgaon,Uttar Pradesh,Kanpur,33,Male,Domestic Help,Displacement,2021-02-21,Active
MIG04299,Beed,Odisha,Bhubaneswar,59,Other,Driver,Family Move,2021-12-10,Active
MIG04300,Jalgaon,Karnataka,Hubballi,45,Female,Agricultural Laborer,Family Move,2022-08-17,Active
MIG04301,Ichalkaranji,West Bengal,Howrah,50,Male,Daily Wage Laborer,Family Move,2022-09-25,Active
MIG04302,Sindhudurg,West Bengal,Kolkata,29,Male,Daily Wage Laborer,Marriage,2023-12-16,Active
MIG04303,Solapur,Karnataka,Mysuru,41,Female,Driver,Marriage,2023-03-26,Active
MIG04304,Amravati,Uttar Pradesh,Lucknow,43,Other,Small Vendor,Employment,2022-12-15,Active
MIG04305,Ichalkaranji,Bihar,Patna,31,Other,Security Guard,Displacement,2024-06-09,Active
MIG04306,Wardha,Madhya Pradesh,Bhopal,57,Female,Construction Worker,Family Move,2022-11-14,Active
MIG04307,Osmanabad,West Bengal,Kolkata,40,Male,Small Vendor,Marriage,2023-11-19,Active
MIG04308,Kalyan-Dombivli,Andhra Pradesh,Vijayawada,36,Female,Security Guard,Family Move,2021-12-30,Active
MIG04309,Thane,Uttar Pradesh,Varanasi,50,Female,Security Guard,Education,2021-11-14,Active
MIG04310,Bhusawal,Karnataka,Bengaluru,42,Other,Security Guard,Education,2024-01-02,Active
MIG04311,Jalgaon,West Bengal,Durgapur,37,Male,Security Guard,Family Move,2021-08-24,Active
MIG04312,Vasai-Virar,Karnataka,Bengaluru,27,Female,Daily Wage Laborer,Marriage,2023-01-23,Active
MIG04313,Mumbai,Odisha,Bhubaneswar,49,Male,Construction Worker,Employment,2023-02-18,Active
MIG04314,Gondia,Karnataka,Mysuru,41,Female,Small Vendor,Education,2024-08-10,Active
MIG04315,Ratnagiri,Andhra Pradesh,Vijayawada,32,Male,Factory Worker,Education,2021-01-25,Active
MIG04316,Washim,Bihar,Gaya,38,Male,Driver,Employment,2021-05-07,Active
MIG04317,Ahmednagar,Bihar,Muzaffarpur,33,Female,Construction Worker,Family Move,2023-03-08,Active
MIG04318,Dhule,Chhattisgarh,Bhilai,19,Female,Agricultural Laborer,Education,2023-01-17,Active
MIG04319,Washim,Gujarat,Vadodara,37,Male,Security Guard,Displacement,2021-06-25,Active
MIG04320,Sindhudurg,Andhra Pradesh,Visakhapatnam,22,Female,Factory Worker,Marriage,2025-05-10,Active
MIG04321,Satara,Andhra Pradesh,Visakhapatnam,55,Male,Agricultural Laborer,Family Move,2025-09-18,Active
MIG04322,Wardha,Telangana,Hyderabad,60,Female,Domestic Help,Displacement,2024-06-11,Active
MIG04323,Bhandara,West Bengal,Durgapur,44,Male,Agricultural Laborer,Education,2023-03-29,Active
MIG04324,Nashik,Rajasthan,Jaipur,19,Other,Agricultural Laborer,Education,2021-09-24,Active
MIG04325,Nagpur,Chhattisgarh,Bhilai,52,Male,Agricultural Laborer,Employment,2021-08-20,Active
MIG04326,Panvel,Telangana,Warangal,21,Other,Factory Worker,Family Move,2021-02-18,Active
MIG04327,Jalgaon,West Bengal,Durgapur,20,Other,Daily Wage Laborer,Employment,2021-05-29,Active
MIG04328,Parbhani,Telangana,Warangal,55,Male,Driver,Displacement,2021-10-03,Active
MIG04329,Panvel,Madhya Pradesh,Indore,34,Female,Factory Worker,Employment,2023-11-13,Active
MIG04330,Jalgaon,West Bengal,Durgapur,30,Male,Small Vendor,Employment,2024-01-13,Active
MIG04331,Solapur,Andhra Pradesh,Vijayawada,57,Other,Construction Worker,Displacement,2021-09-26,Active
MIG04332,Kolhapur,West Bengal,Durgapur,22,Other,Domestic Help,Marriage,2024-01-05,Active
MIG04333,Beed,West Bengal,Howrah,27,Other,Factory Worker,Family Move,2025-01-12,Active
